"person_id","screening_date","arnold_fta_raw","arnold_fta","arnold_nca_raw","arnold_nca","arnold_nvca_raw","arnold_nvca","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Violence_decile_score","Risk of Violence_raw_score","general_two_year","general_six_month","years","recidnot","drug_two_year","property_two_year","misdemeanor_two_year","felony_two_year","drug_six_month","property_six_month","misdemeanor_six_month","felony_six_month","violent_two_year","violent_six_month","nullcharge","sex","race","age_at_current_charge","p_charges"
5759,2013-03-22,1,2,5,4,5,"Yes",3,18,8,0.13,8,-1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",26,5
576,2013-04-23,2,3,5,4,4,"Yes",3,20,8,0.13,3,-2.3,1,0,0.55201916495551,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",23,9
5765,2013-04-09,2,3,7,5,6,"Yes",6,24,9,0.45,4,-2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",48,55
5768,2013-10-24,2,3,6,4,3,"No",3,18,5,-0.35,1,-3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",62,20
5769,2013-12-16,0,1,1,2,3,"No",2,16,1,-1.68,1,-3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",30,2
5772,2013-04-08,2,3,6,4,5,"Yes",3,19,7,0.08,2,-2.67,1,1,0.0410677618069815,0,1,0,0,1,1,0,0,1,1,1,0,1,"Caucasian",35,11
5773,2013-01-17,1,2,1,2,1,"No",1,13,4,-0.7,3,-2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",32,3
5774,2013-06-12,1,2,1,2,3,"No",5,22,1,-1.52,1,-3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",54,3
5775,2013-02-22,1,2,3,3,1,"No",8,29,10,0.66,9,-0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Hispanic",22,5
5782,2013-06-12,1,2,1,2,1,"No",4,20,4,-0.94,2,-2.68,1,0,0.774640657084189,0,1,0,0,1,0,0,0,0,0,0,0,0,"Hispanic",30,7
579,2013-02-05,2,3,7,5,6,"Yes",2,17,9,0.6,9,-0.94,1,0,1.95773442847365,0,0,1,0,1,0,0,0,0,1,0,0,1,"African-American",18,6
5797,2013-03-20,2,3,7,5,6,"Yes",7,26,6,-0.22,7,-1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Hispanic",49,17
5808,2013-04-20,2,3,9,6,6,"Yes",4,21,7,-0.11,5,-1.95,1,0,1.97416153319644,0,1,0,0,1,0,0,0,0,0,0,0,1,"African-American",40,14
5809,2013-02-05,2,3,9,6,4,"Yes",4,21,7,-0.03,2,-2.94,0,0,2.16666666666667,1,0,0,0,0,0,0,0,0,0,0,0,1,"African-American",42,40
581,2013-03-17,2,3,7,5,6,"Yes",6,24,9,0.33,4,-2.2,1,1,0.0629705681040383,0,0,1,1,0,0,1,1,0,1,1,0,1,"African-American",34,35
5812,2013-10-16,2,3,8,5,3,"No",3,19,4,-0.58,1,-3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",47,7
5816,2013-02-12,1,2,4,3,3,"No",1,15,7,-0.11,3,-2.28,1,1,0.188569472963723,0,0,0,0,1,0,0,0,1,1,1,0,1,"African-American",22,5
5821,2014-01-21,2,3,6,4,6,"Yes",3,20,5,-0.43,4,-1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",29,6
5825,2013-09-24,2,3,9,6,6,"Yes",1,15,9,0.49,5,-1.74,1,0,0.586071184120465,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",21,20
5828,2013-03-31,2,3,7,5,6,"Yes",10,34,8,0.1,6,-1.64,1,1,0.374401095140315,0,0,0,0,1,0,0,0,1,1,1,0,1,"African-American",36,15
5831,2014-01-03,1,2,3,3,3,"No",1,13,2,-1.02,4,-2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",22,2
5833,2013-01-11,0,1,0,1,2,"No",1,15,1,-1.98,1,-3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",44,6
5836,2013-05-10,1,2,3,3,1,"No",1,14,4,-0.68,5,-1.74,1,0,0.909993155373032,0,1,0,1,0,0,0,0,0,0,0,0,1,"African-American",19,2
5839,2013-02-12,6,5,6,4,2,"No",3,19,4,-0.58,4,-1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",32,10
584,2013-05-16,2,3,6,4,3,"No",6,24,5,-0.46,5,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",33,9
5842,2013-11-09,2,3,7,5,2,"No",6,24,10,0.85,8,-1.02,1,1,0.243326488706366,0,0,0,1,0,0,0,1,0,1,0,0,1,"African-American",27,28
5846,2013-07-23,1,2,2,2,4,"Yes",3,20,2,-1.16,2,-2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Hispanic",31,4
5851,2014-01-12,4,4,7,5,6,"Yes",3,18,6,-0.21,6,-1.72,1,0,1.72142368240931,0,0,0,1,0,0,0,0,0,0,0,0,1,"Caucasian",32,22
5852,2013-04-19,2,3,4,3,2,"No",1,12,1,-2.14,1,-3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",52,3
5853,2013-11-10,0,1,1,2,3,"No",3,18,5,-0.47,4,-2.06,0,0,2.29928131416838,1,0,0,0,0,0,0,0,0,0,0,0,1,"African-American",25,2
5856,2013-04-21,2,3,9,6,4,"Yes",3,19,9,0.49,7,-1.36,1,0,1.0766598220397,0,1,0,0,1,0,0,0,0,0,0,0,1,"African-American",36,37
5857,2014-01-11,1,2,3,3,1,"No",2,16,7,-0.06,7,-1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",22,4
586,2013-08-07,1,2,1,2,1,"No",1,13,1,-2.09,1,-3.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",50,6
5863,2013-02-09,2,3,7,5,6,"Yes",1,14,1,-1.61,1,-3.09,1,1,0.0109514031485284,0,0,0,0,1,0,0,0,1,1,1,0,1,"African-American",47,25
5869,2013-01-30,1,2,3,3,2,"No",2,16,6,-0.26,8,-1.22,0,0,2.62713894592745,1,0,0,0,0,0,0,0,0,0,0,0,1,"Caucasian",23,9
5873,2014-01-19,2,3,7,5,2,"No",6,25,8,0.1,4,-2.07,1,1,0.240588637919233,0,0,1,0,1,0,1,0,1,1,1,0,1,"African-American",31,26
5877,2013-03-02,2,3,8,5,3,"No",7,26,9,0.34,8,-1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",32,17
588,2013-08-16,2,3,4,3,2,"No",3,19,4,-0.58,3,-2.35,0,0,2.44952087611225,1,0,0,0,0,0,0,0,0,0,0,0,1,"African-American",26,10
5883,2013-11-02,2,3,4,3,4,"Yes",8,28,7,-0.33,4,-1.98,1,1,0.240588637919233,0,1,0,0,1,1,0,0,1,0,0,0,0,"Caucasian",27,4
5887,2014-03-15,4,4,7,5,2,"No",1,15,7,0.03,4,-2.09,1,0,1.77464065708419,0,0,1,1,0,0,0,0,0,1,0,0,1,"African-American",22,7
5889,2013-11-03,2,3,6,4,3,"No",2,16,1,-2.2,1,-3.09,1,1,0.34154688569473,0,0,1,1,0,0,1,1,0,1,1,0,0,"African-American",50,4
5895,2013-09-27,0,1,2,2,0,"No",1,11,4,-0.67,3,-2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",21,5
590,2013-02-09,2,3,9,6,6,"Yes",6,24,8,0.15,5,-1.87,1,0,1.88535249828884,0,0,1,0,1,0,0,0,0,1,0,0,1,"Caucasian",45,76
5902,2014-03-21,1,2,7,5,5,"Yes",3,19,8,0.12,9,-0.88,1,0,0.982375085557837,0,1,0,0,1,0,0,0,0,0,0,0,1,"African-American",22,12
5905,2013-04-12,2,3,9,6,4,"Yes",7,26,3,-0.86,2,-2.69,1,1,0.215947980835044,0,0,0,0,1,0,0,0,1,0,0,0,1,"Caucasian",47,28
5906,2014-03-09,2,3,9,6,6,"Yes",1,14,6,-0.54,4,-2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",30,6
5914,2013-03-28,1,2,1,2,1,"No",1,12,3,-0.84,4,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",24,4
5917,2013-04-07,0,1,1,2,1,"No",1,15,4,-0.71,2,-2.68,1,1,0.379876796714579,0,0,1,0,1,0,1,0,1,1,1,0,1,"African-American",29,3
5921,2013-03-24,2,3,5,4,4,"Yes",2,16,3,-0.85,2,-2.76,1,1,0.277378507871321,0,0,0,1,0,0,0,1,0,0,0,0,1,"Caucasian",49,7
5923,2013-08-19,1,2,1,2,3,"No",3,18,2,-1.01,3,-2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",27,5
5929,2013-10-23,3,4,2,2,3,"No",1,14,2,-1.18,3,-2.45,1,1,0.39356605065024,0,0,0,1,0,0,0,1,0,0,0,0,1,"Caucasian",23,6
5935,2014-02-19,2,3,7,5,4,"Yes",1,14,4,-0.56,4,-2.12,1,0,0.688569472963724,0,0,1,0,1,0,0,0,0,1,0,0,1,"African-American",21,6
5939,2013-02-25,1,2,1,2,1,"No",3,19,1,-1.78,1,-3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",42,3
5942,2014-03-18,0,1,1,2,1,"No",1,15,7,-0.07,6,-1.55,1,0,0.64356605065024,0,1,0,0,1,0,0,0,0,0,0,0,1,"Caucasian",24,7
5943,2013-03-18,1,2,1,2,3,"No",1,15,1,-1.87,1,-3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Other",34,4
5957,2013-10-25,2,3,6,4,6,"Yes",1,15,9,0.33,7,-1.33,1,1,0.19678302532512,0,0,0,1,0,0,0,1,0,1,1,0,1,"Other",27,11
5963,2013-02-16,1,2,4,3,5,"Yes",1,11,3,-0.77,5,-1.79,1,1,0.0246406570841889,0,0,1,0,1,0,1,0,1,1,1,0,1,"Caucasian",19,6
5963,2013-03-16,2,3,8,5,7,"Yes",1,12,6,-0.17,6,-1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",19,8
5968,2014-02-12,4,4,6,4,2,"No",10,35,4,-0.69,1,-3.44,1,1,0.482375085557837,0,0,1,1,0,0,1,1,0,0,0,0,1,"Caucasian",54,18
597,2013-04-16,2,3,6,4,3,"No",4,21,8,0.14,5,-1.95,1,0,0.935831622176591,0,1,0,1,0,0,0,0,0,0,0,0,1,"African-American",24,23
5970,2013-05-29,1,2,1,2,3,"No",2,17,1,-1.43,1,-2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",29,5
5974,2013-08-09,0,1,2,2,3,"No",1,15,6,-0.23,7,-1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",19,4
5975,2014-02-20,1,2,1,2,3,"No",2,17,1,-1.4,2,-2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",45,9
5978,2013-08-10,2,3,7,5,4,"Yes",9,31,8,0.23,4,-2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",25,16
598,2013-02-13,2,3,7,5,2,"No",6,25,9,0.31,6,-1.56,0,0,2.60797399041752,1,0,0,0,0,0,0,0,0,0,0,0,1,"African-American",25,14
5982,2013-05-08,0,1,2,2,2,"No",1,15,4,-0.69,3,-2.34,1,0,1.25273785078713,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",22,2
5984,2014-02-12,2,3,5,4,4,"Yes",3,20,2,-1.03,2,-2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",32,5
5987,2013-02-05,2,3,6,4,3,"No",7,26,6,-0.17,6,-1.66,1,0,1.4194045174538,0,0,0,1,0,0,0,0,0,0,0,0,1,"Caucasian",30,20
599,2013-12-22,2,3,5,4,4,"Yes",2,17,3,-0.76,1,-3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",31,7
5992,2013-01-22,0,1,3,3,3,"No",2,17,3,-0.82,5,-1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",21,3
5997,2013-12-03,0,1,3,3,3,"No",1,15,6,-0.13,4,-2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",22,5
6006,2013-08-05,2,3,7,5,5,"Yes",4,20,6,-0.58,1,-3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",37,9
6011,2013-05-16,1,2,4,3,2,"No",8,28,7,0.01,5,-1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",19,5
6019,2013-02-19,2,3,4,3,2,"No",5,22,2,-1.03,3,-2.39,1,1,0.149041752224504,0,0,1,0,1,0,1,0,1,1,1,0,1,"Caucasian",29,8
602,2013-02-01,2,3,6,4,3,"No",3,18,7,-0.12,3,-2.35,1,1,0.0520191649555099,0,0,0,0,1,0,0,0,1,0,0,0,1,"African-American",33,23
602,2013-02-21,2,3,6,4,3,"No",9,33,8,0.24,7,-1.39,0,0,2.75547570157426,1,0,0,0,0,0,0,0,0,0,0,0,1,"African-American",33,25
6021,2013-03-19,1,2,2,2,4,"Yes",6,24,4,-0.73,3,-2.35,1,1,0.218685831622177,0,0,0,0,1,0,0,0,1,1,1,0,1,"Caucasian",29,5
6022,2014-03-09,3,4,9,6,6,"Yes",8,30,3,-0.94,1,-3.17,1,1,0.0602327173169062,0,0,1,0,1,0,1,0,1,1,1,0,1,"Caucasian",56,10
6027,2013-05-09,2,3,7,5,6,"Yes",8,29,9,0.38,5,-1.75,0,0,2.0684462696783,1,0,0,0,0,0,0,0,0,0,0,0,1,"African-American",30,12
6029,2013-05-09,1,2,4,3,4,"Yes",1,12,5,-0.32,5,-1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",21,7
603,2013-04-05,1,2,4,3,4,"Yes",4,21,5,-0.36,5,-1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",25,4
6030,2013-10-01,2,3,7,5,6,"Yes",3,19,4,-0.55,1,-3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",45,15
6034,2013-09-19,1,2,4,3,5,"Yes",3,18,7,-0.05,6,-1.68,1,0,1.2460643394935,0,0,0,0,1,0,0,0,0,1,0,0,1,"Caucasian",20,7
6035,2013-10-13,2,3,5,4,5,"Yes",1,11,1,-2.01,1,-3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Asian",45,8
6042,2013-02-08,1,2,3,3,4,"Yes",2,16,4,-0.54,4,-2.14,1,1,0.31570841889117,0,0,0,1,0,0,0,1,0,0,0,0,1,"Caucasian",34,5
6042,2013-09-10,1,2,4,3,3,"No",8,30,6,-0.29,4,-2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",34,7
6043,2013-03-28,4,4,4,3,4,"Yes",3,20,3,-0.81,1,-3.12,1,0,1.28832991101985,0,0,0,1,0,0,0,0,0,0,0,0,1,"Caucasian",47,4
6046,2013-02-01,2,3,7,5,4,"Yes",6,24,3,-0.8,2,-2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",46,27
6047,2014-02-21,1,2,2,2,2,"No",7,26,5,-0.38,2,-2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",56,8
6048,2013-10-11,2,3,5,4,3,"No",3,18,8,0.19,6,-1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",29,13
6051,2013-11-13,0,1,2,2,3,"No",3,19,7,-0.07,5,-1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",20,3
6060,2013-05-04,2,3,9,6,6,"Yes",2,17,9,0.43,9,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",22,20
6062,2013-09-25,2,3,7,5,6,"Yes",6,24,2,-1.32,2,-2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",55,8
6065,2013-05-19,2,3,9,6,4,"Yes",6,25,6,-0.23,1,-3.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",54,36
6066,2013-11-11,2,3,8,5,3,"No",4,21,5,-0.38,1,-3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",55,23
6069,2013-03-20,2,3,7,5,6,"Yes",6,25,8,0.2,10,-0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",23,14
6071,2013-12-15,2,3,7,5,6,"Yes",8,29,3,-0.85,3,-2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",42,16
6073,2013-12-15,0,1,0,1,0,"No",2,17,5,-0.45,2,-2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",40,7
6074,2013-05-15,2,3,7,5,4,"Yes",2,17,2,-1.37,2,-2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Other",45,50
6075,2013-05-04,2,3,5,4,2,"No",4,21,8,0.1,5,-1.82,1,1,0.468685831622177,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",26,24
6080,2013-04-27,0,1,2,2,2,"No",1,14,2,-1.02,3,-2.29,1,0,0.807494866529774,0,0,0,0,1,0,0,0,0,1,0,0,1,"African-American",22,2
6080,2014-02-26,0,1,1,2,3,"No",1,13,2,-1.02,2,-2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",23,5
6081,2013-08-05,1,2,5,4,5,"Yes",3,19,5,-0.76,2,-2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"Caucasian",31,10
6082,2013-06-17,4,4,7,5,3,"No",10,34,5,-0.39,4,-1.99,1,1,0.0246406570841889,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",50,81
6085,2013-10-07,2,3,6,4,5,"Yes",2,17,4,-0.74,2,-2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",37,7
6095,2013-01-12,2,3,8,5,5,"Yes",4,21,10,0.69,4,-1.98,1,1,0.0438056125941136,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",28,21
6095,2013-12-28,2,3,9,6,4,"Yes",4,21,10,0.67,4,-2.04,1,1,0.427618069815195,0,1,0,1,0,1,0,1,0,1,0,0,1,"African-American",29,24
61,2013-02-14,2,3,6,4,3,"No",2,16,2,-1.32,2,-2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",48,10
6105,2013-10-10,3,4,4,3,1,"No",3,18,2,-1.16,2,-2.56,1,0,1.31297056810404,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",26,7
6106,2013-08-24,6,5,7,5,3,"No",1,14,6,-0.14,4,-2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",25,10
611,2013-01-04,6,5,10,6,3,"No",6,25,3,-1,3,-2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",53,10
6110,2013-11-22,0,1,2,2,0,"No",1,13,3,-1.13,3,-2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"Caucasian",21,5
6113,2013-02-18,4,4,6,4,5,"Yes",5,22,6,-0.2,4,-2,1,0,1.29928131416838,0,0,0,1,0,0,0,0,0,0,0,0,1,"African-American",43,3
6114,2013-08-21,2,3,6,4,3,"No",7,25,5,-0.65,2,-2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"Caucasian",38,10
6116,2013-08-02,2,3,5,4,3,"No",1,15,6,-0.25,4,-2.08,1,1,0.0942847364818617,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",23,6
6117,2013-11-26,2,3,7,5,4,"Yes",8,29,8,0.26,6,-1.55,1,0,0.832135523613963,0,1,0,1,0,0,0,0,0,0,0,0,1,"African-American",34,23
612,2013-09-04,4,4,8,5,6,"Yes",3,18,8,0.22,8,-1.17,1,0,1.2378507871321,0,0,0,0,1,0,0,0,0,1,0,0,1,"African-American",24,20
6123,2013-12-20,0,1,3,3,4,"Yes",1,11,3,-1.05,4,-2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"Caucasian",19,2
6125,2014-03-24,2,3,4,3,2,"No",1,15,1,-1.46,1,-3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",30,14
6130,2013-12-11,1,2,2,2,3,"No",5,22,7,0.05,2,-2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",29,7
6131,2013-12-15,2,3,5,4,2,"No",1,14,1,-1.88,1,-3.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",57,4
6135,2013-09-18,2,3,9,6,6,"Yes",4,21,4,-0.6,5,-1.85,1,1,0.149041752224504,0,1,0,1,0,1,0,1,0,1,0,0,1,"African-American",27,21
6136,2014-02-14,1,2,2,2,5,"Yes",1,15,8,0.25,7,-1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",24,7
6143,2013-05-11,2,3,7,5,4,"Yes",8,28,4,-0.56,1,-3.27,1,1,0.0793976728268309,0,0,0,1,0,0,0,1,0,1,1,0,1,"African-American",52,9
6146,2013-02-19,0,1,0,1,0,"No",5,23,7,0.07,7,-1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",30,2
6154,2013-02-25,0,1,0,1,0,"No",1,15,3,-0.85,4,-2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",29,2
6155,2013-05-16,2,3,7,5,4,"Yes",3,19,7,0.02,8,-1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",22,18
6156,2013-02-09,2,3,4,3,4,"Yes",1,15,1,-1.56,1,-3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",34,8
616,2013-02-07,6,5,6,4,4,"Yes",3,20,2,-1.08,2,-2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",29,8
6160,2013-04-24,4,4,6,4,2,"No",3,19,8,0.24,4,-2.22,1,1,0.266427104722793,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",26,9
6162,2013-11-13,2,3,4,3,4,"Yes",2,17,3,-1.2,3,-2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"Caucasian",33,5
6163,2013-12-01,2,3,6,4,3,"No",9,32,6,-0.16,7,-1.37,1,1,0.39356605065024,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",33,18
6169,2013-02-28,2,3,9,6,6,"Yes",2,17,9,0.61,10,-0.4,1,1,0.0328542094455852,0,0,1,0,1,0,1,0,1,1,1,0,1,"Caucasian",21,21
6171,2013-06-21,2,3,1,2,0,"No",3,19,1,-2.01,1,-3.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"African-American",42,3
6178,2014-01-02,2,3,5,4,2,"No",1,13,4,-0.74,3,-2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",24,6
6179,2013-05-19,2,3,8,5,5,"Yes",3,20,6,-0.21,2,-2.63,0,0,2.17488021902806,1,0,0,0,0,0,0,0,0,0,0,0,1,"Caucasian",41,15
6183,2013-03-07,1,2,5,4,4,"Yes",1,14,6,-0.54,4,-2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"Caucasian",20,3
6185,2013-12-24,2,3,7,5,4,"Yes",3,19,9,0.32,7,-1.29,1,0,1.91273100616016,0,0,0,0,1,0,0,0,0,1,0,0,1,"African-American",25,13
6189,2013-01-14,1,2,2,2,4,"Yes",1,13,2,-1.64,1,-3.79,0,0,3.03011635865845,1,0,0,0,0,0,0,0,0,0,0,0,0,"Caucasian",43,5
6192,2013-02-21,4,4,7,5,5,"Yes",3,19,2,-1.06,2,-2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",42,13
6195,2013-11-13,2,3,7,5,5,"Yes",1,12,5,-0.72,5,-1.81,1,0,1.52464065708419,0,0,1,1,0,0,0,0,0,1,0,0,0,"Caucasian",21,5
6198,2013-09-24,1,2,3,3,2,"No",7,27,4,-0.53,2,-2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",46,8
6202,2014-02-03,1,2,1,2,3,"No",1,13,1,-1.95,1,-3.39,1,1,0.0246406570841889,0,0,0,1,0,0,0,1,0,1,0,0,1,"Hispanic",35,7
6203,2013-03-18,1,2,3,3,3,"No",6,25,3,-0.78,4,-2.09,0,0,2.33333333333333,1,0,0,0,0,0,0,0,0,0,0,0,1,"African-American",22,2
6205,2013-01-09,2,3,6,4,3,"No",4,21,1,-1.54,2,-2.72,1,1,0.422142368240931,0,0,0,1,0,0,0,1,0,0,0,0,1,"African-American",50,22
6207,2013-04-03,2,3,6,4,3,"No",6,25,8,0.14,8,-1.21,0,0,2.11344969199179,1,0,0,0,0,0,0,0,0,0,0,0,1,"African-American",35,5
6208,2013-01-11,0,1,2,2,0,"No",1,13,6,-0.27,6,-1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",21,3
621,2013-04-29,0,1,3,3,4,"Yes",1,12,3,-0.86,4,-2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Hispanic",20,3
6221,2013-01-22,2,3,6,4,5,"Yes",2,17,2,-1.23,1,-3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",35,5
6223,2013-10-22,1,2,2,2,4,"Yes",1,12,1,-2.42,1,-3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Other",52,3
6224,2013-01-21,1,2,3,3,1,"No",1,13,4,-0.71,4,-2.04,1,1,0.0027378507871321,0,0,1,0,1,0,1,0,1,0,0,0,1,"Hispanic",21,11
6227,2013-04-15,2,3,6,4,5,"Yes",3,18,7,-0.29,7,-1.46,1,0,0.81570841889117,0,0,0,1,0,0,0,0,0,0,0,0,0,"African-American",20,5
6229,2013-03-18,2,3,5,4,2,"No",3,19,5,-0.41,2,-2.83,1,1,0.357973990417522,0,0,0,1,0,0,0,1,0,0,0,0,1,"Caucasian",35,12
6231,2013-10-10,1,2,5,4,4,"Yes",8,28,5,-0.46,6,-1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",47,4
6238,2013-03-29,1,2,1,2,1,"No",3,18,2,-1.38,1,-3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Hispanic",41,4
6239,2013-09-10,1,2,1,2,3,"No",1,14,1,-1.73,1,-3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"African-American",48,5
6241,2013-10-11,1,2,1,2,3,"No",3,20,2,-1.21,2,-2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,"Caucasian",30,4
6244,2013-11-02,1,2,3,3,1,"No",1,13,5,-0.49,3,-2.48,0,0,2.01368925393566,1,0,0,0,0,0,0,0,0,0,0,0,1,"Hispanic",26,5
